A200.AX,AAA.AX,AGVT.AX,ASIA.AX,AUMF.AX,AUST.AX,BBOZ.AX,BBUS.AX,BEAR.AX,BNDS.AX,BNKS.AX,BOND.AX,CETF.AX,CRED.AX,DBBF.AX,DGGF.AX,DHHF.AX,DJRE.AX,DMKT.AX,DRUG.AX,DZZF.AX,EINC.AX,ESTX.AX,ETHI.AX,EX20.AX,F100.AX,FAIR.AX,FUEL.AX,GBND.AX,GDX.AX,GEAR.AX,GLIN.AX,GOVT.AX,HBRD.AX,HEUR.AX,HVST.AX,IEM.AX,IFRA.AX,IGB.AX,IHOO.AX,IHVV.AX,IJH.AX,IJP.AX,IJR.AX,IKO.AX,ILB.AX,ILC.AX,IMPQ.AX,INCM.AX,IOO.AX,IOZ.AX,ISO.AX,IVV.AX,IWLD.AX,IXI.AX,IXJ.AX,IZZ.AX,MNRS.AX,MOAT.AX,MVA.AX,MVB.AX,MVE.AX,MVOL.AX,MVR.AX,MVS.AX,MVW.AX,NDQ.AX,OOO.AX,OZF.AX,OZR.AX,POU.AX,QAG.AX,QAU.AX,QCB.AX,QFN.AX,QLTY.AX,QOZ.AX,QPON.AX,QRE.AX,QUAL.AX,QUS.AX,RARI.AX,RBTZ.AX,RCB.AX,RDV.AX,RENT.AX,RGB.AX,RINC.AX,ROBO.AX,RSM.AX,SFY.AX,SLF.AX,SMLL.AX,SPY.AX,STW.AX,SYI.AX,TECH.AX,UMAX.AX,USD.AX,VACF.AX,VAE.AX,VAF.AX,VAP.AX,VAS.AX,VBLD.AX,VBND.AX,VCF.AX,VDBA.AX,VDCO.AX,VDGR.AX,VDHG.AX,VEFI.AX,VEQ.AX,VESG.AX,VEU.AX,VGAD.AX,VGB.AX,VGE.AX,VGMF.AX,VGS.AX,VHY.AX,VIF.AX,VISM.AX,VLC.AX,VMIN.AX,VSO.AX,VTS.AX,VVLU.AX,WDIV.AX,WDMF.AX,WEMG.AX,WRLD.AX,WXHG.AX,WXOZ.AX,YANK.AX,YMAX.AX,ZUSD.AX,ZYAU.AX,ZYUS.AX
0.00561176,-0.000199723,-0.003284989,0.015209172,0.011144102,-0.000641452,-0.02011166,-0.021897789,-0.008223637,-0.00594795,0.027027051,-0.00422985,0.003636377,0.00074796,0,0,0.008260893,0.028287009,0.037209265,-0.014858827,0,0.032348807,0.025944137,0.008604221,0.005303486,0.011441692,0.006395274,0.005181404,-0.001579739,-0.027425299,0.016911001,0.019292663,-0.004900223,0.003030372,0.017500003,0.000751897,0.009068721,0.015189835,-0.003230834,0.004144797,0.007970245,0.02260299,-0.002706947,0.026519007,-0.002243505,-7.92E-05,0.026684107,0.009456256,0.029742834,0.01420605,0.007398287,0.002141274,0.010774337,0.014253833,-0.003947409,-0.013257951,0.000682493,-0.033333338,0.02070233,0.040206222,0.014634109,0.004039685,0.006813032,-0.00922641,0.007202276,0.002155153,0.002527358,-0.03084836,0.01675253,-0.008849591,0.001691132,0.00636937,-0.012971658,0.009661827,0.023201834,0.004584827,0.006739673,0.001166434,-0.007311141,0.009029368,0.02152756,0.014485956,0.001803382,-0.00236403,0.014626008,0.023255885,-0.003399912,0.014012756,0.004529032,0,0.010586919,0.015178579,0.006230524,0.012825115,0.00816402,0.008379928,0.010190143,0.004514669,0.004279562,-0.002071184,0.007427974,-0.002094778,0.017171624,0.006877353,0.012600652,-0.001110449,0.007587804,0.006969939,0.004754107,0.010076524,0.005293983,-0.002550545,0.016199704,0.01070198,0.011594247,0.005858032,-0.002607551,0.009532925,0.012809228,0.011331112,0.006346189,0.001548323,0.01223559,0.021022536,-0.006412647,-0.003814168,0.012847749,0.022222194,0.024344531,0.004709564,0.016441013,0.003897131,0.007996459,0.009096399,0.012638218,0.004195767,0,0.011891855,0.027777795
0.003886392,0,-0.004071402,-0.011235974,-0.006612726,0.007702175,-0.00798183,-0.011194019,-0.003316746,-0.001495849,0.026315812,-0.000707981,-0.008333317,-0.002989534,0,0,-0.006468288,-0.006622474,0,0.004524847,0,0.013623965,0.009923158,-0.004739354,-0.002344608,0.002262387,-0.005199316,0.007731951,-0.001186736,-0.018308058,0.003325912,-0.025236644,-0.001758746,0,0.004914039,0.006010512,0.002419623,-0.014463792,-0.00315375,0.011961909,0.007090149,0.004375731,-0.002220855,0.021874682,0.01550293,-0.000870602,-0.007243293,0.002341974,0.010928914,-0.007330771,0.002447958,-0.0042735,-0.004400881,-0.007164567,0.000924699,-0.009484283,-0.007672647,0.001641995,-0.000641888,0.008424186,0.028846173,-0.008412565,-0.000751897,0,-0.003850368,0.002867381,-0.011344477,0.026525174,0.017110235,0.00535718,-0.003939206,0.025316534,0.005973738,0.011164302,0.014739242,-0.008113582,0.01087867,0.002330077,0.00490994,-0.007031039,0.003175537,0.005988073,-0.002700247,0.002843577,0.01359143,-0.00757584,-0.002558694,0.006281431,-0.002103988,0.001834904,0.007351618,0.007915581,-0.009287917,-0.005047372,0.001439659,0.005540142,-0.021988013,-0.009550567,-0.012073869,0.000188648,-0.001382432,-0.002290129,0.005764455,0.002495763,-0.017974437,-0.000741169,-0.005350782,-0.00127504,0.000181953,-0.004249022,0.001504642,-0.002557066,0.007877007,-0.003051005,0.001719128,0.005965883,-0.002987859,-0.006610041,0.004579134,-0.003219575,0.012803328,-0.003864749,0.008604756,0.000658885,0.006269595,0.003828772,-0.004942654,0.019740152,0.004265673,0.003437519,-0.003330147,0.002329172,0.005729359,0,-0.032761317,0.004178302,-0.009990973,0.007478702,0.009909879
0.024617861,0.000199763,0.001362657,0.022727311,0.018491124,0.009554177,-0.063218414,-0.079245295,-0.024126532,0.005992504,0.051282001,0.001771206,0.013883783,0.003373319,0.01449277,0,0.033420075,0.055384611,0.022421503,0.001501536,0,0.024193525,0.020285243,0.018095198,0.017038719,0.021444756,0.009291513,0.07928381,0,-0.00514473,0.050276234,0.038834993,-0.000352302,0.002014049,0.025264829,0.008961903,0.014999982,0.028846138,0.00219703,0.020561069,0.027768369,0.033066488,0.020774085,0.046784211,0.005710354,0.006812426,0.022746811,0.028037355,0.05405404,0.021495414,0.023199011,0.010729655,0.029121005,0.026922044,0.011746167,0.008876914,0.013573899,-0.009836056,0.040333969,0.048157225,0.057009404,0.022500874,0.016177589,0.023280788,0.021535029,0.03002145,0.022524384,0.023255854,0.046728974,0.030195395,0.00451977,-0.008230445,-0.007125941,0.064668744,0.049162072,0.011247506,0.032284797,-0.001937204,0.024429984,0.013839727,0.042877746,0.032509116,0.003610106,-0.002835514,0.038602147,0.034351205,0.001710172,0.024968764,0.004518003,0.001373658,0.024630514,0.040139619,0.021874979,0.025943404,0.024797794,0.042502949,0.012979519,0.003970596,0,0.002075092,0.015689842,0.001530257,0.042985829,0.023978012,0.023231251,-0.001854227,0.010360639,0.012219554,0.00655023,0.017625175,0.022910821,0.001831138,0.019910675,0.017101724,0.014731104,0.024710534,0.002247592,0.021387869,0.014326022,0.023255754,0.034905632,-0.001939835,0.033719274,0.028806584,0.003481741,0.022018038,0.030814516,0.070570869,0.034587361,0.02148859,0.020524983,0.013942703,0.021472383,0.018930321,0,0,0,0.032873749,0.049955434
-0.000484431,-0.000199723,0,0,0.008714588,0.005047314,-0.001226905,0,-0.002557522,0,-0.011257025,0.001768007,0,0.004109029,0,0.042271553,-0.006719859,-0.017492741,-0.004385961,0.004497711,0.023890762,0.005249339,-0.004038436,0.002806426,0.00577703,-0.017679541,0.006329149,-0.02606627,0.001980168,0.026718416,0,-0.024922094,0.003877289,0.003015049,-0.011923657,0.000740209,-0.002547948,-0.012297098,0.001578396,0.006606894,-0.003514145,-0.009263625,0.002907303,-0.013694859,0.014600168,0.001180185,0.00335711,-0.00454545,-0.012454219,0.005551256,0.001193345,0.008492561,-0.002007323,0.00432432,0.000652171,-0.000197768,0.002712322,0.023178786,-0.009013406,-0.016408832,-0.012820553,0.006854277,0.007774864,-0.000700051,0.001081106,0.000346989,0.01039069,-0.00757575,-0.005952291,-0.00517245,0.008436424,0.006224011,0.011961769,-0.09629631,-0.008519693,0.001516622,-0.000801943,0.001164623,-0.003179647,0.001904745,-0.009381902,0,0.015287776,0.004739354,0.005086114,-0.018450167,0.00170717,0.001218055,0.000599714,0.000457171,0.000712267,-0.025167801,0.012232404,0,-0.000175317,0.000755019,-0.004919349,-0.000564985,-0.001437779,0.001317765,0.002423196,0.002291805,-0.025251868,-0.000255973,-0.005331915,0.00445844,-0.003549602,0.00288288,0.001988442,0.000546994,-0.001285105,0.001827861,-0.0124065,0.003716798,-0.000845632,-0.002755918,0.001868852,0.000465314,0.009201804,-0.001388897,0.000364639,0.003304143,-0.01336216,0.002080017,0.005843746,0.007633601,-0.003582074,-0.029526142,-0.012903186,-0.006097585,0.002338688,0.00076396,-0.00042901,-0.00176943,0,0.018030529,-0.000917365,-0.003080055,-0.017841974
-0.031695229,0.000199763,0.007970448,0.006172745,-0.007199452,-0.022598909,0.07493853,0.065573707,0.031623922,0.006329117,-0.062618582,0.004235822,-0.004144136,0.004836349,-0.006122433,-0.015157679,-0.019027436,-0.030168087,0,-0.011940287,-0.006249984,-0.032637076,-0.015907739,-0.010261251,-0.02699594,-0.022497273,-0.021726653,-0.053527986,0.003557318,0.035466916,-0.065228814,0,0,-0.003005985,-0.033789225,-0.015532547,-0.008174379,-0.018924261,0.005428078,-0.017907842,-0.025350131,-0.048169945,-0.009542226,-0.072239396,-0.017245255,0.005972452,-0.038059383,-0.029680391,-0.042284845,-0.009757378,-0.0309893,-0.021052612,-0.01470681,-0.016684578,-0.007039511,-0.008207201,0.002197756,0.009708729,-0.019935191,-0.045281166,-0.05821761,-0.026155483,-0.023512102,-0.033274917,-0.028617747,-0.045785629,0.008638461,-0.012722634,-0.049700649,-0.011265174,-0.003904055,-0.01030922,0.007092248,0.036065618,-0.051557516,-0.005552686,-0.040930997,0.000775438,-0.011164302,-0.008238284,-0.033147699,-0.038137416,-0.00885743,-0.001886835,-0.049046329,-0.015037669,0.00468686,-0.035279858,-0.017530689,-0.001371059,-0.035587188,-0.035283981,-0.018126871,-0.013229247,-0.030340223,-0.04564319,0.003679003,0.006218129,0.012239026,0.000564065,-0.00407923,0.004382613,-0.035436233,-0.030333997,-0.019021308,0.000184985,0.005145501,-0.01006111,-0.005773042,-0.015852819,-0.018566215,-0.003284078,-0.022907845,-0.012519822,-0.016645512,-0.024872226,0.004476737,-0.008062023,-0.025657318,-0.01555185,-0.041370521,0.000968602,-0.025293776,-0.033689934,-0.012527277,-0.037710465,-0.016519732,-0.042217001,-0.02733209,-0.014417099,-0.004666374,-0.009160369,-0.024034313,-0.015952648,0.027419368,-0.023160773,0.011937568,-0.030896003,-0.035467196
-0.01681682,0,0.004821601,0.003681066,-0.037345928,-0.007064846,0.031999969,0.057692346,0.016570073,-0.00480951,-0.042510129,0.000702937,0.009589267,0.001480896,0,0,-0.015517267,-0.028046972,0,-0.028700916,0,-0.029689581,-0.029952447,-0.006597521,-0.025383724,-0.023014939,-0.015780272,-0.051413893,0.001969324,-0.028577216,-0.034890311,-0.044728466,0,0,-0.024979199,-0.00901584,-0.008928579,-0.031979749,0.001306179,-0.021864636,-0.023623439,-0.01502176,-0.002438987,-0.008190895,-0.010459053,-0.007889966,-0.01173915,-0.030588262,-0.032532927,-0.012446507,-0.017630189,-0.027957013,-0.020589601,-0.028461984,-0.006170424,-0.011665063,-0.008771938,-0.016025626,-0.034324999,-0.015476853,-0.016642909,-0.020235509,-0.013920272,-0.009420298,-0.027237342,-0.002544518,-0.019983677,-0.059278354,-0.031505986,-0.028921992,0,-0.010416706,-0.001173736,-0.020569638,-0.035107528,-0.012182826,-0.020920502,0,-0.027419291,-0.010862625,-0.028233926,-0.026740429,-0.021447701,-0.001890312,-0.024969325,-0.022900743,0.001696392,-0.013871331,-0.022266266,0.002288295,-0.013284155,0.069580707,-0.046153875,-0.020769258,-0.017724716,-0.018577049,-0.019129504,0,0.009246028,0.004321675,-0.001061889,0.000569201,-0.013081025,-0.017819409,-0.014454428,0.001294373,-0.002756436,-0.010889265,-0.006532401,-0.011664456,-0.021352302,0.005857582,-0.015882022,-0.014285701,-0.010185039,-0.02919084,-0.00018567,-0.005626768,-0.02132752,-0.016054457,-0.016539904,0.005419056,-0.02738047,-0.012888281,0,-0.024317694,-0.021975644,-0.035951713,-0.028100242,-0.024276398,-0.01500233,-0.011556212,-0.023306979,-0.016211375,0.025902663,-0.013946988,0.01361158,-0.031880998,-0.036771288
-0.020667876,0,0.002879108,-0.014669912,-0.00903954,-0.010349279,0.052048758,0.087272731,0.024449814,0.003717486,-0.016913303,0.001053765,-0.005376331,-0.000369624,-0.011909688,-0.020798668,-0.014886171,0.008919206,-0.044052822,-0.029548999,-0.011320774,-0.008344916,-0.018787743,-0.028463016,-0.026650547,-0.010600725,-0.017814681,-0.027100309,0.001179197,-0.009180026,-0.050145698,0.006688956,0.008426958,0,-0.005123862,-0.009855888,-0.006237017,-0.011012013,0.002261084,-0.029945196,-0.034023505,-0.044860093,-0.001833759,-0.036500834,-0.020434502,0.004724398,-0.033435998,0,-0.007205777,-0.024550284,-0.007929826,-0.028761088,-0.024070441,-0.016056329,-0.019550803,-0.031473774,-0.009530251,-0.026058608,-0.013428076,-0.02535497,-0.02369438,-0.023657498,-0.018313604,-0.024140448,-0.016571481,-0.02879012,-0.020807324,-0.021917852,-0.014313616,-0.025270734,0.003919356,0.002105311,-0.005287905,-0.009693044,0.005868455,-0.024152073,-0.021367522,-0.001162293,-0.021558891,-0.024870755,-0.015120022,-0.020369507,-0.021004525,0.000473405,-0.011335032,0.027343817,0.000423299,-0.001278802,-0.025113096,0.000456632,-0.035153349,-0.099249341,0,-0.021434156,-0.022647754,-0.024164333,-0.021370948,0.006741621,0.010570865,-0.00318058,-0.008807925,0.000758383,-0.012972338,-0.022308878,-0.023251641,0.000923347,-0.001974379,-0.006605516,-0.000913228,-0.016485595,-0.012822931,-0.004185615,-0.014409222,-0.022463798,-0.0130435,-0.024813962,0.00315747,-0.00958819,-0.014898865,-0.021407119,-0.023004033,-0.000962449,-0.01260501,-0.02075664,-0.043206444,-0.021516958,-0.021979988,-0.013793126,-0.010056559,-0.011164286,0,-0.010911952,-0.013507395,-0.010070242,0.023718472,-0.009901014,0,-0.017563101,-0.002793271
0.042519974,0,-0.004784689,0.023573148,0.02622579,0.022222232,-0.087368413,-0.120401303,-0.039777248,0.001481516,0.05376344,-0.001052656,-0.016396394,-0.003328408,0,-0.001699274,0.022222222,0.010400456,-0.00460829,0.046474431,0.005513111,0.02945302,0.032301009,0.037109388,0.046670816,0.032142913,0.038694036,0.058495834,-0.004711383,0.014529345,0.091467138,0.006644512,-0.004874631,0.002010096,0.033476425,0.016845276,0.009414242,0.025980899,-0.003123649,0.047565228,0.056377179,0.069556717,0.004898977,0.063492063,0.003356897,-0.007288404,0.049157941,0,0.020967761,0.029205896,0.022296961,0.043280197,0.032541009,0.02776986,0.019940659,0.029267758,0.000343651,0.033444784,0.02989055,0.042143674,0.044081197,0.049230796,0.033035383,0.035981974,0.0459036,0.037523453,0.030174206,0.070028013,0.044224428,0.035185196,-0.008923583,0.014705818,0.004725335,0.019575837,0.02917153,0.029489177,0.041921442,0,0.0372881,0.030142426,0.029801259,0.040618962,0.041044736,0.000946543,0.030573301,-0.007604646,-0.004231844,0.015364902,0.040800049,-0.001825605,0.052519438,0.039814754,0.035483915,0.032339464,0.039939692,0.043747478,0.038902081,-0.011160757,-0.023709913,0.000563112,0.000766095,-0.001136748,0.028285762,0.039725078,0.022523339,0.000922495,0.000395657,0.012190614,0.008043851,0.026285735,0.030244232,-0.000365505,0.032358672,0.030763526,0.023054328,0.052836385,-0.002777221,0.010315847,0.025056448,0.031212436,0.037593939,-0.001541461,0.03085108,0.03538461,0.036702533,0.044529967,0.035257723,0.033670013,0.025396801,0.02387096,-0.003807707,0.008668291,0.031492494,0.018803965,-0.05530641,0.025714261,-0.019695637,0.027932961,0.027077494
0.00279217,0.000199647,0.002115396,0.018181772,-0.000740758,-0.002557542,-0.017300994,-0.015209201,-0.007456516,0.001109422,0,0.00070251,0.013006028,0.001113127,0.012468876,0.021276596,0,0.019042662,0,0.003062784,0,0,0.010161308,0.009416232,0.007728958,0.008073783,0.015133889,0.005263153,0.005128172,-0.012038228,0.012935857,0.016501635,0.003498964,-0.001003032,0.00415284,0.000753029,0.004317789,0.00465117,8.71E-05,0.000165989,0.002578976,0.002849003,0.004631289,0.007064668,0.010276026,0.000552615,-0.001735315,0.019417458,0.019747236,0.010592357,0.006995888,0.004366808,0.013389128,0.018662901,0.013342169,0.01730418,0.00772925,-0.022653701,0.014900253,0.019470763,-0.003320668,0.008797645,0.000752463,-0.004341495,0.008333312,0.011934898,0.01485151,0.015706854,-0.002528443,-0.007155629,0,-0.020703914,0.001763709,0,-0.004535143,0.011764781,-0.000838242,0.000387907,-0.011437859,0.007073933,0.014323347,0.001393995,0.012544834,0.004255326,0.001648084,0.030651404,0.002124914,0.011349386,0.009531054,0,-0.000552432,-0.024933192,0,0.012574991,0.007065206,-0.003558725,0.012175571,0.021444756,0.009285722,0.000375173,0.011941194,0,0.021672652,0.007139092,0.009312329,-0.000921645,0.001582002,0.007116777,0.000725443,0.007052659,0.002634539,0.005301662,0.002454703,0.010967289,0.002296593,0.001421753,0.00129966,0.0050267,0.014093799,0.011512087,-0.001906912,0.000964864,0.015892682,-0.003136844,-0.007970348,0.003859671,0.012963601,0.017539483,0.008049602,0.004410819,0.010988989,0.01171872,0.003097332,0.010287448,0.01977848,0.00139279,0.010045718,0.007608766,0.010909081
-0.008552115,-0.000199607,0.001918988,0.009523801,-0.006300966,-0.006410281,0.02699525,0.023166094,0.008347277,0.001108263,-0.01020412,0.001053025,0.005424941,0.000741307,-0.00246311,0,0,-0.015656539,0,0,0.001265318,-0.009536808,-0.001277372,-0.002798572,-0.010619486,-0.011441582,-0.006880782,-0.023560187,0.000196274,0.001050484,-0.01776789,-0.00324675,0,0.001004039,-0.001654298,-0.002257316,0.00223555,-0.007201712,0.001827668,-0.007054515,-0.009843036,-0.015946937,-0.000485271,-0.025985548,0.005677063,0.008126864,-0.003042143,0,0,-0.003623173,-0.00612994,-0.008695644,-0.006101372,-0.009297242,-0.000521456,-0.000198913,0.003068013,0.00662251,-0.012638905,-0.013222354,-0.005235631,-0.009447683,-0.003383464,-0.018531985,-0.004958686,-0.007505328,0.000813027,-0.007732012,-0.004435975,-0.009009043,0,0,-0.001760604,-0.012799988,-0.013667413,-0.005561204,-0.003355702,0.000775438,-0.011570276,0.000957876,-0.016426504,-0.005568396,-0.006194748,0,-0.012751932,-0.014869874,0.002544507,-0.007481349,-0.009745689,-0.000457258,-0.006079551,0.031050243,-0.006230524,-0.011168151,-0.00845478,-0.005952441,-0.002156178,-0.000552499,0.001061596,0.002812633,0.008472091,0.001707135,-0.015773778,-0.008794935,-0.00851667,0.002767485,0.004343483,-0.002899073,-0.00253714,-0.007556208,-0.003941424,0.000727352,0.00131851,-0.004090335,0.004582553,-0.006672362,0.000927113,0.007971215,-0.008251923,-0.004475684,-0.006495991,-0.000963934,-0.014221876,-0.002649882,-0.003550049,-0.009262541,-0.008589631,-0.019699562,-0.007985323,-0.002509408,0.000945201,-0.0061776,-0.004852255,-0.008385708,0.016291702,0,0,-0.005393764,-0.021582714
0.002006064,0,0,0.010613226,0,0.007741928,-0.004571424,-0.015094415,0.000827834,-0.002952027,0.002061903,-0.000701278,0.01762596,0.001481516,0,0,0.006956515,-0.003078474,0,0,0,0.013755145,0.003517206,0.006548237,0.004174102,0.002314757,0.004041553,0.018766738,0,0.000839393,-0.002261216,0,0.001743348,0.002005968,0.003313999,0.004524846,0.009780366,0.002072586,0.000955613,0.009194237,0.005089688,0.008968731,0.003277149,0.010144045,-0.002116904,0.004617704,-0.004795144,0.026190509,0,0.003896144,-0.000822387,0.015350915,0.006006274,-0.000275968,0.006521456,0.003979719,0.005947363,-0.003289471,0.008533795,0.002977641,-0.002392308,0.010271485,0.003017726,0.002961863,0.012181685,0.001440368,0.009341979,0.033766264,-0.000636552,-0.010909081,0,-0.008456652,-0.001175806,0.006482976,0.011547388,0.006609007,-0.003367,0.000774911,-0.010033435,0.003827717,0.009082846,-0.002799789,0.005342869,-0.000941641,-0.000416676,0.003773581,-0.000423022,0.010050242,0.004305686,0,-0.001853611,0.018600535,0.012539173,0.005613861,-0.000362853,0.001996054,0.01728644,-0.002211217,0.003181274,-0.000560935,0.000149933,0.000568051,0.003039531,0.001854051,0.002326364,-0.002759848,0.001572672,0.002362367,-0.00036338,0.002042723,0.00433389,0,0.00319793,0.005357129,0.002708408,0.006574233,0.000555739,0.004651932,-0.001094794,0.005394967,-0.000769248,0.001929728,0.005976935,0.000498153,0,0.013582651,0.00927666,-0.000753645,0.003715137,0.000628945,0,0.006993019,0.005319186,0.009664745,-0.003816808,-0.004172491,0.007233266,0,0.009191124
-0.001501517,0.000199647,0.000766154,-0.002333664,0.007832935,-0.003201037,0.001148132,0.034482819,0.000827149,0.004441115,-0.004115222,0.001052656,-0.001767449,0.001109422,0,0,-0.005181301,-0.027277441,0,0.006106864,0,-0.014925327,-0.005416603,-0.007434937,-0.002375351,-0.003464172,-0.005175397,-0.021052612,0.002158144,0.046970051,0.002266341,-0.006514652,0,0,-0.005780322,-0.003753696,0.000339855,-0.021199578,-0.000867892,-0.006377313,-0.011525769,-0.013200028,-0.004113283,-0.017875063,0.000942862,-0.00436271,0.007446346,-0.006960495,-0.029434557,-0.007244569,0.001646128,0,-0.011040869,-0.00662622,-0.007386286,0.00317114,-0.004560818,0.037953799,-0.007435921,-0.027709029,0.008153481,-0.003994212,0.00112827,0.014027285,-0.002188234,-0.003955365,-0.006438626,0.002512561,0.009554177,0.01378673,-0.003939206,0.029850718,0.014714538,0.014492778,0.01027399,-0.002525214,0.002533762,-0.000387156,0.015202728,-0.006037452,-0.014808314,0.002807649,-0.002657195,-0.000471264,0.00250102,-0.018797064,0,-0.014925359,-0.008421305,0.001829781,0.017827352,-0.037391331,0,-0.01147399,0.000544512,0,-0.012968095,-0.024930686,-0.002818884,-0.00149676,0.003599902,-0.00037851,-0.019421433,-0.000132216,-0.019639323,0,-0.000588863,-0.00145029,0.003816777,-0.001667905,-0.003564702,0.000181758,-0.005437857,-0.006927165,-0.006823937,-0.007099247,-0.00018512,0.004321636,-0.001095994,-0.010348762,0.002309522,-0.001540794,-0.013931577,-0.000829863,0.003000185,-0.002610472,-0.01365703,-0.013574588,-0.012337993,-0.004714004,0.008970752,-0.006172834,-0.00661374,-0.00867487,-0.004597733,0.006983267,-0.003590661,-0.007592261,-0.026411655
0,0.000199607,-0.001531136,0.005847975,-0.001850524,-0.003211254,-0.004587151,-0.033333389,-0.000826465,-0.001473803,-0.016528909,-0.003505096,0,-0.002585877,0.00205766,0.000416676,0,0.000529113,0,0.003034898,0,0.006887013,0.009770953,0.010299592,-0.000595138,0.001158775,0,0.005376339,0,0.013619073,-0.001695912,0,0,0.001001024,0.014950192,-0.001507194,0.001868534,0.010037006,-0.001563588,0.014420236,0.013261116,0.006610962,0.000850336,0.005930411,0.001883858,-7.83E-05,-0.003043465,0,-0.002394232,0.010815766,-0.003697623,-0.0086393,0.00654758,0.004169025,-0.000391629,-0.002173282,0.006278617,0.022257531,-0.004520776,0.013740482,-0.007611791,0.003645657,-0.00187833,-0.000364042,-0.003837702,0.00036095,0.008100399,0.022556369,-0.009463758,0.004533109,-0.003389908,-0.008281566,-0.00116012,0.011111062,-0.010169508,0.00506331,0.000842479,0.000774611,0.006655567,0.008631667,0.002063062,-0.005599666,0.004440514,0.002357433,-0.003326401,-0.015325657,-0.00042312,0.00757575,0.009264954,0,-0.017332617,0.010840099,0.003095972,0.004084792,0.001995295,0,0.011779374,0.007386316,-0.002826852,-0.00074943,0.001345036,-0.000946597,0.009411408,0.001057666,-0.001092722,0.002952027,0.001178346,0.00217863,0.000543161,0.001670692,0.001694599,-0.000726761,0.005279011,0.006796657,-0.002290347,0.007293038,-0.001111136,-0.002766256,-0.002852777,0.005809509,-0.004032314,-0.001157434,0.002493225,-0.003654505,0.007291071,-0.001046962,0.006549475,-0.005861451,0.033104352,0.01105148,0.000935824,0.004658344,0.008433139,0.006035026,-0.016936052,-0.002773922,-0.006306365,0.002185842,-0.005612673
0.004411052,0,-0.003641914,0.017441815,0.001112373,0.0032216,-0.008064591,-0.011494242,-0.005789883,-0.000738024,0.008403353,-0.000703498,0,0.003703718,0,0,0,-0.006874625,0.013888875,0.001512822,0,-0.004103931,0.001744934,0,0.007742654,0.004629625,0.013294882,0.002673794,-0.001566207,0.015609581,0.011325071,-0.009836056,-0.002784543,0.001000023,0.000818271,0.004528334,0.008647035,-0.013075313,-0.000609011,-0.001972044,0.004213314,-0.010254572,-0.006554205,0.001524716,0.015865626,-0.003051877,0.002180516,-0.002336502,-0.00800003,-0.000128943,0.007422693,0.010893183,-0.001036386,-0.000830407,-0.009011394,-0.000396009,0.003035418,0.020217748,-0.004541306,0.007530101,0.003835087,0.010533926,0.007150942,0.006555001,0.007154604,0.005052375,0.005624801,-0.00245092,0.00445864,0.009025306,-0.000566906,-0.010438453,0.009872247,-0.012558858,0.003424627,-0.00151137,0.00168346,0,0.006611564,-0.001584762,-0.003823561,0.008446753,0.002652496,0,0.005006293,0,-0.002963658,0.001253102,0.002753983,-0.000456632,0.004641664,0.008936585,0.006172833,0.000355698,0.000905127,0.000398416,-0.003806157,-0.003948093,-0.007087132,0.001875089,0.007462687,-0.000568482,0.007932086,0.001848909,-0.00948034,-0.00091978,-0.003923122,-0.001811636,-0.001628667,0.005189077,0.003195454,0,0.00093772,0.001776487,0.005738903,0.005110741,-0.001112302,0.008938231,0.001320453,-0.000128381,0.003855808,0.002703735,0.001036254,0.006668915,-0.009651085,0.006637573,0.002358152,0.000256399,-0.031438962,-0.012804492,0.00888268,-0.000772741,0.002640906,-0.004799035,-0.019577133,0.002781639,-0.005439661,0.001090538,-0.002822176
-0.022756749,-9.97E-05,0.004809542,-0.009142848,-0.013703735,-0.002569041,0.061556412,0.073643435,0.024126452,0.001107854,-0.031250019,0.003871898,0,-0.000369012,-0.008213583,-0.017909217,-0.010850694,-0.018636867,0,-0.022658625,0,-0.004120908,-0.020902608,-0.018535664,-0.031914948,-0.024193552,-0.021677185,-0.04266669,0.001960755,-0.012451424,-0.052071684,-0.009933765,0,0,-0.025347463,-0.010518432,-0.012271026,-0.012188736,0.0020893,-0.015066704,-0.02577689,-0.022157572,-0.009040903,-0.027605818,-0.020013921,0.002668732,-0.017406424,-0.011709647,-0.018548351,-0.014311509,-0.025378667,-0.034482727,-0.017725093,-0.013573348,-0.007248227,-0.01554917,-0.010591814,-0.018292666,-0.023070962,-0.033383163,-0.019579744,-0.032350813,-0.017937202,-0.023154826,-0.026229485,-0.017594246,-0.012385193,-0.058968117,-0.02916931,-0.024150309,0.003403368,-0.002109652,-0.001725059,-0.028616825,-0.030716667,-0.01564074,-0.027731087,-0.000580472,-0.026272631,-0.016190483,-0.020371971,-0.027919981,-0.005291042,0.000470378,-0.029887891,-0.015564188,0.004246301,-0.012515633,-0.017699171,0.00045684,-0.021253031,0.00797167,-0.027607336,-0.016955943,-0.023874112,-0.026284342,-0.013484627,-0.010192543,0.009992819,0.000935789,-0.007703654,0.00132726,-0.022918731,-0.023332511,-0.00423345,0.001472989,0.003347814,-0.008348441,-0.0038064,-0.016039873,-0.01967396,-0.002727301,-0.020423462,-0.019329671,-0.015549163,-0.023587652,0.002227152,-0.012983022,-0.009230729,-0.015917816,-0.022661807,0.001348296,-0.015942039,-0.013415061,-0.013118455,-0.032621916,-0.020607309,-0.024602744,-0.018102429,-0.015817779,0,-0.011600973,-0.022388069,-0.01356241,0.03913736,-0.018030529,0.014585218,-0.018518526,-0.022641577
